Codpro;Nompro;Valuni;Nrotab;Codean;Codea2;us01;us02;us03;us04;us05;us06;us07;us08;us09;us10;us11;us12;us13;us14;us15;us16;us17;us18;us19;us20;us21;us22;us23;us24;us25;us26;us27;us28;us29;us30;Tunida;U100xx;U105xx
22595;Munchkin;164900;  ;8435407600539;.319EESJMU01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22596;Unlocki Kids;184900;  ;3558380089391;.319SCOUNLK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22597;Aventureros Al Tren Asia;284900;  ;824968117736;.319DW720113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22598;Aventureros Al Tren Italia & Japon;281900;  ;824968201329;.319DOWTTR26M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22599;Aventureros Al Tren San Francisco;144900;  ;824968208649;.319DW720864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22600;Abalone;176900;  ;3558380071594;.319AB02ESPTN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22601;Agricola Animales En La Granja;231900;  ;8435407636194;.319LKGAGC01E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22602;Bang El Juego De Dados;136900;  ;8435407621343;.319EEDVBD01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22603;Exploding Kittens Party Pack;184900;01;810083040738;.319EKIEK04ES;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;
22604;Patchwork Esp;168900;  ;3558380085935;.319LKGPA01ES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22605;Juego Skull;122900;  ;3558380086741;.319SCSK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22606;Juego Viernes;125900;  ;8435407601529;.319EE2FFR01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22607;Organizador Transparente;149900;01;765023037111;.13222607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22608;Organizador Carros;149900;01;765023037159;.13222608;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;1
22609;Libro Con Peluche;149900;  ;9788491827801;.13222609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22610;20 Juegos En Vacaciones;69900;  ;9791039509183;.13222610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22611;20 Laberintos En El Corazon De La Selva;69900;  ;9782733880067;.13222611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22612;Jumping Origami;79900;  ;8057158621771;.13222612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22613;Plastilina Ludatica Lisciani;139900;  ;8057158621511;.13222613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22614;Xilofono Grande De Luces;169900;  ;194735052424;.13222614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22615;Funko Pop Star Wars;59900;  ;889698499330;.13222615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22616;Rubik Con Calcomanias;59900;01;195166109800;.13222616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22617;Operando Clasico;119900;  ;630509441600;.13222617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22618;Helicoptero Con Taladro;129900;  ;086002041364;.13222618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22619;Lochera Azul Dinosaurio;29900;01;;.62222619;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22620;Lonchera Verde Manzana Dinosaurio;29900;01;;.62222620;3;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;7;6;
22621;Lonchera Azul Tigre;29900;  ;;.62222621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22622;Lonchera Celeste Tigre;29900;  ;;.62222622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22623;Lonchera Rosada Princesa;29900;  ;;.62222623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22624;Lonchera Morada Princesa;29900;  ;;.62222624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22625;Lonchera Azul Agua Marina Llama;29900;01;;.62222625;2;5;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;14;7;
22626;Quien Tiene El Gato;79900;01;7709803870874;.51922626;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;
22627;Happy Clock;89900;  ;6943478012448;.336E8043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22628;Kaleidoscope Orange;24900;  ;6943478021426;.336E8401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22629;Safety Harnss Backpack;119900;01;6943478023932;.336E8417;;;;2;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;7;;2
22630;The Human Body X Ray;89900;01;8059591422762;.509EN22762;3;2;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;1
22631;Read And Write Magnetic Lab;89900;01;8059591425145;.509EN25145;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;
22632;Giant Alphabet;129900;  ;8059591429808;.509EN29808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22633;Dinosaus Under The X Ray;99900;01;8059591429822;.509EN29822;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22634;Theatre Acting School;129900;  ;8057592351852;.509EN51852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22635;Memo Chef;99900;  ;8059491424766;.509MU24766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22636;Flashcards My First Nature Montessori;79900;  ;8059591427842;.509MU27842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22637;Tower Memo;59900;01;8059591429419;.509MU29419;2;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;1
22638;Thetre Cards;49900;  ;8057592351265;.509MU51265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22639;Memo Color;49900;  ;8057592351289;.509MU51289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22640;Puppies Escape;49900;01;8057592351296;.509MU51296;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;;1
22641;Funny Routines;49900;  ;8057592351319;.509MU51319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22642;Abc English;49900;01;8057592351326;.509MU51326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22643;Flashcards First Activities;79900;01;8057592351333;.509MU51333;2;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;
22644;What Happens;49900;01;8057592351395;.509MU51395;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
22645;Funny Puppets;99900;01;8057592351838;.509MU51838;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1
22646;My First Art Decorations;119900;01;8057592351869;.509MU51869;1;1;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;1
22647;Farm Shop Vegetables;99900;01;6943478034914;.336E3181;2;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;1
22648;Country Side Train Bucket Set;269900;  ;6943478034167;.336E3772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22649;Sand Shovel Red;29900;  ;6943478022119;.336E4059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22650;Sand Shovel Blu;29900;01;6943478022126;.336E4060;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22651;Beads;119900;  ;6943478031012;.336E8476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22652;What Time Is It;129900;  ;8059591422786;.509EN22786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22653;Happy Vowels;59900;  ;8059591427965;.509EN27965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22654;Funny Abc;89900;  ;8059591427972;.509EN27972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22655;Gian Alphabet;119900;  ;8959591429808;.514EN29808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22656;Brain Trainer Puzzle;89900;01;8059591421154;.509IT21154;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
22657;Flashcards Easy Englihs;59900;01;8059591423790;.509MU23790;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1
22658;Animal Memo;59900;01;8059591426142;.514MU26142;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;
22659;Mime;59900;  ;8059591426159;.514MU26159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22660;Insect Builder Montessori;89900;  ;8059591427040;.509MU27040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22661;Funny Faces;79900;  ;8059591428009;.514MU28009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22662;Play City;49900;  ;8059591428474;.514MU28474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22663;Combo Memo;49900;01;8059591428481;.514MU28481;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;
22664;Tool Set;49900;01;0514MU28498;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;1
22665;Beaty Set;49900;01;0514MU28504;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2
22666;Big Or Small;49900;  ;8059591428511;.514MU28511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22667;English School;49900;  ;8059591428528;.514MU28528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22668;Vehicles;59900;  ;8059591428535;.514MU28535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22669;Double Puzzle;59900;  ;8059591428559;.514MU28559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22670;123 Little Train;79900;01;8059591428566;.514MU28566;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22671;Animal Colours;79900;01;8059591428573;.514MU28573;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;1
22672;Shape / Colours;119900;01;8059591428603;.514MU28603;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22673;Animal Lotto;99900;  ;8059591428610;.514MU28610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22674;Play Farm Progressive Puzzle;119900;  ;8059591428658;.514MU28658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22675;Stencil Montessori;79900;01;8059591429396;.509MU29396;;;;;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;5;;
22676;Shapes Puzzle Farm;79900;01;8059591429556;.514MU29556;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22677;Shapes Puzzle Sea;79900;  ;8059591429563;.514MU29563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22678;123 Count;49900;01;8057592351258;.509MU51258;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
22679;Kids Desig;49900;01;8057592351272;.509MU51272;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
22680;Logic Game;49900;  ;8057592351302;.509MU51302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22681;Flashcards Yoga For Kids;79900;01;8057592351340;.509MU51340;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22682;Flashcards First Logic;79900;01;8057592351357;.509MU51357;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22683;My First Creative Farm;99900;  ;8057592351845;.509MU51845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22684;My First DollÔs House;119900;01;8057592351876;.509MU51876;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;
22685;Flete Bogota;9000;  ;;.13222685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22686;Flete Sabana De Bogota;13000;  ;;.13222686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22687;Flete Nacional;20000;  ;;.13222687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22688;Critter Case;79900;01;085761073975;.1324045;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22689;Farm Shop Fruit Playset;99900;01;6943478034921;.336E3182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22690;Puppies Mascotas;59900;  ;8059591428542;.509MU28542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22691;Tesoro De Las Virtudes 2022;131900;01;9781503766167;.13267050;1;2;2;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;12;3;2
22692;Tesoro De Los Valores 2022;129900;01;9781503766174;.13267049;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22693;Balde No. 3 Castillo Didactico;12900;01;7706393031043;.6223302024;3;5;;;;55;;;;;;;;;;;;;;;;;;;;;;;;;63;8;
22694;Frisbee Ovni;9900;01;7706393031494;.6223303826;7;2;;;;101;;;;;;;;;;;;;;;;;;;;;;;;;110;9;
22695;Reloj Didactico;19900;01;7706393031647;.6223303041;3;2;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;16;5;
22696;Set De Cocina;39900;01;7706393031708;.6223303047;3;2;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;9;5;
22697;Set Herramientas Con Casco;42900;01;7706393031722;.6223303949;3;2;2;;;10;;;;;;;;;;;;;;;;;;;;;;;;;17;5;2
22698;Set Medico Con Casco;42900;  ;7706393031739;.6223303050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22699;Musical Kit X 3 Maracas, Tambor, Pandere;39900;  ;7706393008113;.6223305003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22700;Musical Maracas Para Bebe;11900;01;7706393008120;.6223305004;1;2;;;;46;;;;;;;;;;;;;;;;;;;;;;;;;49;3;
22701;Musical Tambor;16900;  ;7706393008151;.6223305007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22702;12 Libros De Carton Los Mejores Amigos;99900;  ;9781503759671;.35767335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22703;Alrededor Del Sol 10 Botones;121900;01;9781503759664;.35767053;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;;1
22704;Borrable Con Sonido A Contar;101900;01;9781503738782;.35767084;2;1;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;8;3;2
22705;Cuenta Como Los Dinosaurios;106900;01;9781503746862;.35767388;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;4;;2
22706;Libro Ba§o A Nadar;47900;01;9781503766938;.35767055;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;3
22707;Libro Ba§o De Colores;44900;01;9781503766921;.35767056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22708;Mi Primera Busca Y Encuentra Baby Einste;76900;01;9781503766914;.35767054;2;1;1;;4;;;;;;;;;;;;;;;;;;;;;;;;;;8;3;1
22709;Paw Patrol,tierra,mar Y Aire 10 Botones;121900;01;9781503765009;.35767052;2;2;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;9;4;3
22710;My Magnetic Daily Calendar;154900;01;000772092531;.1889253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22711;Spy Find & Rescue;169900;01;000772333276;.18833327;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22712;Story Cube Ong;68824;  ;;.31922712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22713;Tickety Magnetic Clok;129900;01;000772330145;.18833014;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;
22714;Shape & Learn Numbers & Shapes;34900;  ;;.132NS9830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22715;Counting Cards Shapes & Leanr;34900;  ;;.132CC9830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22716;Letters Shapes Shapes & Learn;34900;  ;;.132LS9830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22717;Animal Shapes Shapes&leanr;34900;  ;;.132AS9830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22718;Radio Control Ferrari 124;159900;  ;090159815303;.13281530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22719;Discovery Experimento Tiburon;79900;  ;843479123944;.6461012267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22720;Botanica Discovery Laberinto;129900;  ;843479118353;.6461009734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22721;Experimento Bola Gravedad Discovery;139900;  ;843479174403;.6461016063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22722;Lanza Cohete Discovery;139900;  ;843479174397;.6461016062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22723;Acuario De Medusas Discovery;249900;  ;843479166736;.6461015414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22724;Cristales Discovery Stem;149900;  ;843479123784;.6461014849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22725;Sistema Solar Discovery Pintar;149900;  ;843479167023;.6461015478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22726;Tablero Led Discovery;199900;  ;843479100075;.6461012397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22727;Excavacion Piedras Discovery;79900;  ;843479123937;.6461013570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22728;Robot Spinner Discovery;129900;  ;843479124828;.646513954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22729;Circuitos Cohete Discovery;169900;  ;843479124835;.6461012375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22730;Experimento Cristales 25 Discovery;199900;  ;843479100976;.6461014863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22731;Set De Experimentos 17 Discovery;199900;01;843479112511;.64610006787;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1
22732;Set De Doctor Ojos Melissa;189900;01;000772330459;.18833045;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;
22733;Set De La Escuela Melissa;169900;  ;000772307390;.18830739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22734;Rc Tarantula;169900;  ;843479107258;.6461013552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22735;Proyecto De Construccion De Electricidad;269900;  ;694202331453;.6461014862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22736;Animales De La Jungla Por Unidad;4900;01;;.13222736;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;16;
22737;Lamborghini Edicion Especial Lp700-4;129900;  ;090159312109;.13231210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22738;Camion De Basura A Control Remoto;139900;  ;090159821823;.13282182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22739;Tesoros Desenterrados Piratas;79900;  ;843479156751;.6461014847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22740;Fosiles Desenterrados Para Excavar;79900;  ;843479123920;.6461012265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22741;Tunel Y Tienda De Juegos Estacion Espaci;299900;01;843479169188;.6461015937;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22742;Link Learn Links X500 Pc;159900;01;;.13222742;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22743;Color Creations Spin And Twist Art;199900;  ;843479148978;.6461014283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22744;Colores Largos Set X 12 Colores Intensos;9900;01;7453038454018;.656BTHCP12;1;3;7;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;18;4;11
22745;Colores Jumbo X 12 4 Mm Set;17900;01;7453038434171;.656TCP12JB;3;4;2;;6;8;;;;;;;;;;;;;;;;;;;;;;;;;23;7;2
22746;Colores Borrables X 12 Piezas;9900;01;7453078548043;.656CPP12;;2;6;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;12;2;8
22747;Lapices De Colores Borrables X 24 Piezas;17900;01;7453038432917;.656CPP24;2;3;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;16;5;11
22748;Colores Largos X 36 Piezas;16900;01;7453010001353;.656RCP36;3;;9;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;20;3;11
22749;Colores Largos X 24 Unidades;12900;01;7453010000455;.656RCP24;1;;9;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;15;1;12
22750;Colores Cortos X 12 Unidades;3900;01;7453078538341;.656RCP12S;1;1;7;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;16;2;7
22751;Colores Doble Punta Mina 4mm X 12 X 24;11900;01;7453038408646;.656DCP412;4;1;4;3;3;5;;;;;;;;;;;;;;;;;;;;;;;;;20;5;7
22752;Crayones Para Ni§os X 8 Unidades;5900;01;7453010000011;.656CY8HQ;;;5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;11;;6
22753;Crayones Para Ni§os X 12 Unidades;6900;01;7453010000028;.656CYASHQ;;3;1;5;2;2;;;;;;;;;;;;;;;;;;;;;;;;;13;3;6
22754;Crayones Jumbo X 8 Piezas;9900;01;7453010002428;.656CYJB8HQ;5;1;4;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;13;6;5
22755;Crayones Jumbo Escarchados X 8 Unidades;16900;01;7453038436151;.656CYJB8HQG;2;3;4;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;14;5;6
22756;Crayones Jumbo Neon X 8 Piezas;16900;01;7453010093754;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;3
22757;Plastilina X 6 Colores;6900;01;7453038444491;.656PST6120;2;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;3
22758;Plastilina X 8 Colores;8900;01;7453038441148;.656PST8100;;7;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;17;7;5
22759;Plastillina X 12 Colores Modelin Clay;9900;01;7453010000370;.656PST12200;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2
22760;Colores Proarte Set X 18 Caja Metalica;32900;01;7453038447263;.656TCP18MC;11;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;14;12;2
22761;Lapiz Color Acuarelable;16900;01;7453038445023;.656WCP12;4;6;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;21;10;11
22762;Lapiz Con Borrador;6900;01;7453010036515;.656ERZD1804;16;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;25;16;9
22763;Borrador 5 Puntas Carros;4900;01;4713791612906;.656REOCK57;8;;25;17;;;;;;;;;;;;;;;;;;;;;;;;;;;50;8;42
22764;Borrador 5 Puntas Mariposas;4900;01;4713791804424;.656REOCN57;1;;19;2;;;;;;;;;;;;;;;;;;;;;;;;;;;22;1;21
22765;Borrador 5 Puntas Zoo Cols;4900;01;4713791617734;.656REOCN82;1;;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;12;1;11
22766;Borrador 5 Puntas Fun Cars;4900;01;4713791805230;.656REOCN83;16;;28;9;;;;;;;;;;;;;;;;;;;;;;;;;;;53;16;37
22767;Boligrafo Tinta El Colores Escarchados;29900;01;7453038427265;.656GP2212G;3;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;3
22768;Boligrafo Tinta Colores Neon;29900;01;7453038431033;.656GP2212N;7;5;8;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;29;12;11
22769;Marcador Metalizados Doble Tinta X 8;34900;01;7453038413428;.656SM1910;5;3;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;12;8;2
22770;Marcador Base Agua Punta Redonda X 10;18900;01;7453038468299;.656WC1810;3;2;2;2;1;5;;;;;;;;;;;;;;;;;;;;;;;;;15;5;4
22771;Marcadores Brillantes Caligrafia X 24;44900;01;7453010015831;.656WC221224;;3;;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;10;3;
22772;Marcadores Base Agua X 12 Sellos;24900;01;7453078515984;.656WC20512;4;1;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;14;5;9
22773;Marcadores Lavables Doble Trazo X 8;17900;  ;7453038448291;.656WC1916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22774;Tijera Punta Roma Animales;10900;01;7453010023201;.656SS1936;12;11;5;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;42;23;7
22775;Tempera Con Pincel X 12;36900;01;7453038423885;.656WCC620;;1;4;3;10;14;;;;;;;;;;;;;;;;;;;;;;;;;32;1;7
22776;Tempera Neon Tipo Brocha X 6;36900;01;7453010058876;.656WC5776N;3;2;1;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;11;5;1
22777;Crayones Tempera Solida X 12;44900;01;7453010040154;.656WCY12;2;1;2;4;5;10;;;;;;;;;;;;;;;;;;;;;;;;;24;3;6
22778;Tablero Portatil 2 En 1 Blanco Y Negro;129900;01;7453038486521;.656PZZ1927;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;9;;
22779;Tablero Madera Letras Abc Dise§o Osos;39900;01;7453078521404;.656A1262817L;2;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;10;2;4
22780;Set De Numeros Didacticos Para Ni§os;34900;01;7453078521411;.656A1262817N;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;4;2;
22781;Tablero Rompecabezas Madera Abecedario;54900;01;7453038462600;.656PZZ1805L;1;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;13;3;4
22782;Tablero Rompecabezas Madera Numeros Simb;54900;01;7453038455268;.656PZZ1805N;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;
22783;Cubo Didacticos Madera Con Figuras;99900;01;7453038477031;.656PZZ1905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22784;Rompecabezas Numeros X 10 Pz Loro;29900;01;;.656PZZ1912;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;
22785;Rompecabezas Madera 5 O 6 Piezas Policia;14900;01;;.656PZZ1923;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;4;;
22786;Libreta Tapa Dura Cierre Broche;29900;  ;7453078548432;.656NB1707A5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22787;Notas Magicas Negras X 125 Unidades;19900;01;7453038466721;.656ANC2212;;1;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;18;1;
22788;Marcadores De Tiza Liquida X 6 Colores;39900;01;7453038450300;.656CM2271C;4;3;5;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;15;7;7
22789;Marcadores De Tiza Liquida Neon X 6;39900;01;7453038414166;.656CM2271N;1;4;6;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;15;5;8
22790;Set Raspa Y Descubre Gaticos;14900;01;;.656SB2266;;3;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;5;3;1
22791;Rompecabezas Madera 5 O 6 Pz. Bus Escola;14900;01;;.65622791;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;5
22792;Rompecabezas Madera 5 O 6 Pz Buho;14900;01;;.65622792;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;
22793;Rompecabezas Madera 5o6 Pz.estrella Mar;14900;01;;.65622793;;;1;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;5;;3
